VulnerabilityID,PkgName,InstalledVersion,SeveritySource,PrimaryURL,Title,Description,Severity,CweIDs,References,PublishedDate,LastModifiedDate,Layer.DiffID,DataSource.ID,DataSource.Name,DataSource.URL,CVSS.nvd.V2Vector,CVSS.nvd.V3Vector,CVSS.nvd.V2Score,CVSS.nvd.V3Score,CVSS.redhat.V3Vector,CVSS.redhat.V3Score,CVSS.redhat.V2Vector,CVSS.redhat.V2Score,VendorIDs,FixedVersion
CVE-2019-11191,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-11191,kernel: race condition in load_aout_binary() allows local users to bypass ASLR on setuid a.out programs,"** DISPUTED ** The Linux kernel through 5.0.7, when CONFIG_IA32_AOUT is enabled and ia32_aout is loaded, allows local users to bypass ASLR on setuid a.out programs (if any exist) because install_exec_creds() is called too late in load_aout_binary() in fs/binfmt_aout.c, and thus the ptrace_may_access() check has a race condition when reading /proc/pid/stat. NOTE: the software maintainer disputes that this is a vulnerability because ASLR for a.out format executables has never been supported.",LOW,['CWE-362'],"['http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00039.html', 'http://www.openwall.com/lists/oss-security/2019/04/18/5', 'http://www.openwall.com/lists/oss-security/2019/05/22/7', 'http://www.securityfocus.com/bid/107887', 'https://access.redhat.com/security/cve/CVE-2019-11191', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-11191', 'https://ubuntu.com/security/notices/USN-4006-1', 'https://ubuntu.com/security/notices/USN-4006-2', 'https://ubuntu.com/security/notices/USN-4007-1', 'https://ubuntu.com/security/notices/USN-4007-2', 'https://ubuntu.com/security/notices/USN-4008-1', 'https://ubuntu.com/security/notices/USN-4008-3', 'https://usn.ubuntu.com/4006-1/', 'https://usn.ubuntu.com/4006-2/', 'https://usn.ubuntu.com/4007-1/', 'https://usn.ubuntu.com/4007-2/', 'https://usn.ubuntu.com/4008-1/', 'https://usn.ubuntu.com/4008-3/', 'https://www.openwall.com/lists/oss-security/2019/04/03/4', 'https://www.openwall.com/lists/oss-security/2019/04/03/4/1']",2019-04-12T00:29:00Z,2019-06-17T16:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:M/Au:N/C:P/I:N/A:N,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N,1.9,2.5,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N,2.5,,,,
CVE-2019-12378,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-12378,kernel: unchecked kmalloc of new_ra in ip6_ra_control leads to denial of service,"** DISPUTED ** An issue was discovered in ip6_ra_control in net/ipv6/ipv6_sockglue.c in the Linux kernel through 5.1.5. There is an unchecked kmalloc of new_ra, which might allow an attacker to cause a denial of service (NULL pointer dereference and system crash). NOTE: This has been disputed as not an issue.",LOW,['CWE-476'],"['http://www.securityfocus.com/bid/108475', 'https://access.redhat.com/security/cve/CVE-2019-12378', 'https://git.kernel.org/pub/scm/linux/kernel/git/davem/net.git/commit/?id=95baa60a0da80a0143e3ddd4d3725758b4513825', 'https://linux.oracle.com/cve/CVE-2019-12378.html', 'https://linux.oracle.com/errata/ELSA-2019-4746.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J36BIJTKEPUOZKJNHQBUZA47RQONUKOI/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KLGWJKLMTBBB53D5QLS4HOY2EH246WBE/', 'https://lkml.org/lkml/2019/5/25/229']",2019-05-28T03:29:00Z,2019-06-10T03:29:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:C,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,4.9,5.5,CVSS:3.0/AV:A/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.7,,,,
CVE-2019-12379,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-12379,kernel:  memory leak in con_insert_unipair in drivers/tty/vt/consolemap.c,** DISPUTED ** An issue was discovered in con_insert_unipair in drivers/tty/vt/consolemap.c in the Linux kernel through 5.1.5. There is a memory leak in a certain case of an ENOMEM outcome of kmalloc. NOTE: This id is disputed as not being an issue.,LOW,['CWE-401'],"['http://www.securityfocus.com/bid/108478', 'https://access.redhat.com/security/cve/CVE-2019-12379', 'https://git.kernel.org/pub/scm/linux/kernel/git/gregkh/tty.git/commit/?h=tty-next&id=84ecc2f6eb1cb12e6d44818f94fa49b50f06e6ac', 'https://git.kernel.org/pub/scm/linux/kernel/git/gregkh/tty.git/commit/?h=tty-testing&id=15b3cd8ef46ad1b100e0d3c7e38774f330726820', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J36BIJTKEPUOZKJNHQBUZA47RQONUKOI/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KLGWJKLMTBBB53D5QLS4HOY2EH246WBE/', 'https://security.netapp.com/advisory/ntap-20190710-0002/']",2019-05-28T03:29:00Z,2020-08-24T17:37:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:C,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,4.9,5.5,CVSS:3.0/AV:P/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,4.3,,,,
CVE-2019-12380,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-12380,kernel: memory allocation failure in the efi subsystem leads to denial of service,"**DISPUTED** An issue was discovered in the efi subsystem in the Linux kernel through 5.1.5. phys_efi_set_virtual_address_map in arch/x86/platform/efi/efi.c and efi_call_phys_prolog in arch/x86/platform/efi/efi_64.c mishandle memory allocation failures. NOTE: This id is disputed as not being an issue because “All the code touched by the referenced commit runs only at boot, before any user processes are started. Therefore, there is no possibility for an unprivileged user to control it.”.",LOW,['CWE-388'],"['http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00039.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00040.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00048.html', 'http://www.securityfocus.com/bid/108477', 'https://access.redhat.com/security/cve/CVE-2019-12380', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-12380', 'https://git.kernel.org/pub/scm/linux/kernel/git/tip/tip.git/commit/?id=4e78921ba4dd0aca1cc89168f45039add4183f8e', 'https://linux.oracle.com/cve/CVE-2019-12380.html', 'https://linux.oracle.com/errata/ELSA-2020-5913.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J36BIJTKEPUOZKJNHQBUZA47RQONUKOI/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KLGWJKLMTBBB53D5QLS4HOY2EH246WBE/', 'https://security.netapp.com/advisory/ntap-20190710-0002/', 'https://ubuntu.com/security/notices/USN-4414-1', 'https://ubuntu.com/security/notices/USN-4427-1', 'https://ubuntu.com/security/notices/USN-4439-1', 'https://usn.ubuntu.com/4414-1/', 'https://usn.ubuntu.com/4427-1/', 'https://usn.ubuntu.com/4439-1/']",2019-05-28T03:29:00Z,2020-08-03T17:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:P,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,2.1,5.5,CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,6.2,,,,
CVE-2019-12381,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-12381,kernel: unchecked kmalloc of new_ra in ip_ra_control leads to denial of service,"** DISPUTED ** An issue was discovered in ip_ra_control in net/ipv4/ip_sockglue.c in the Linux kernel through 5.1.5. There is an unchecked kmalloc of new_ra, which might allow an attacker to cause a denial of service (NULL pointer dereference and system crash). NOTE: this is disputed because new_ra is never used if it is NULL.",LOW,['CWE-476'],"['http://www.securityfocus.com/bid/108473', 'https://access.redhat.com/security/cve/CVE-2019-12381', 'https://bugzilla.redhat.com/show_bug.cgi?id=1715501', 'https://git.kernel.org/pub/scm/linux/kernel/git/davem/net.git/commit/?id=425aa0e1d01513437668fa3d4a971168bbaa8515', 'https://linux.oracle.com/cve/CVE-2019-12381.html', 'https://linux.oracle.com/errata/ELSA-2019-4746.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J36BIJTKEPUOZKJNHQBUZA47RQONUKOI/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KLGWJKLMTBBB53D5QLS4HOY2EH246WBE/', 'https://lkml.org/lkml/2019/5/25/230']",2019-05-28T03:29:00Z,2019-06-20T11:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:C,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,4.9,5.5,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2019-12382,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-12382,kernel: unchecked kstrdup of fwstr in drm_load_edid_firmware leads to denial of service,"** DISPUTED ** An issue was discovered in drm_load_edid_firmware in drivers/gpu/drm/drm_edid_load.c in the Linux kernel through 5.1.5. There is an unchecked kstrdup of fwstr, which might allow an attacker to cause a denial of service (NULL pointer dereference and system crash). NOTE: The vendor disputes this issues as not being a vulnerability because kstrdup() returning NULL is handled sufficiently and there is no chance for a NULL pointer dereference.",LOW,['CWE-476'],"['http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00039.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00040.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00048.html', 'http://www.securityfocus.com/bid/108474', 'https://access.redhat.com/security/cve/CVE-2019-12382', 'https://cgit.freedesktop.org/drm/drm-misc/commit/?id=9f1f1a2dab38d4ce87a13565cf4dc1b73bef3a5f', 'https://linux.oracle.com/cve/CVE-2019-12382.html', 'https://linux.oracle.com/errata/ELSA-2020-1016.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J36BIJTKEPUOZKJNHQBUZA47RQONUKOI/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/KLGWJKLMTBBB53D5QLS4HOY2EH246WBE/', 'https://lkml.org/lkml/2019/5/24/843', 'https://lore.kernel.org/lkml/87o93u7d3s.fsf@intel.com/', 'https://salsa.debian.org/kernel-team/kernel-sec/blob/master/retired/CVE-2019-12382']",2019-05-28T03:29:00Z,2019-06-19T19:15:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:C,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,4.9,5.5,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,5.5,,,,
CVE-2019-12455,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-12455,kernel: null pointer dereference in sunxi_divs_clk_setup in drivers/clk/sunxi/clk-sunxi.c causing denial of service,"** DISPUTED ** An issue was discovered in sunxi_divs_clk_setup in drivers/clk/sunxi/clk-sunxi.c in the Linux kernel through 5.1.5. There is an unchecked kstrndup of derived_name, which might allow an attacker to cause a denial of service (NULL pointer dereference and system crash). NOTE: This id is disputed as not being an issue because “The memory allocation that was not checked is part of a code that only runs at boot time, before user processes are started. Therefore, there is no possibility for an unprivileged user to control it, and no denial of service.”.",LOW,['CWE-476'],"['https://access.redhat.com/security/cve/CVE-2019-12455', 'https://git.kernel.org/pub/scm/linux/kernel/git/sunxi/linux.git/commit/?h=sunxi/clk-for-5.3&id=fcdf445ff42f036d22178b49cf64e92d527c1330', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/J36BIJTKEPUOZKJNHQBUZA47RQONUKOI/', 'https://security.netapp.com/advisory/ntap-20190710-0002/', 'https://www.mail-archive.com/linux-kernel@vger.kernel.org/msg2010240.html']",2019-05-30T04:29:00Z,2020-02-10T21:49:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:N/I:N/A:C,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,4.9,5.5,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,4.1,,,,
CVE-2019-12456,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-12456,kernel: double fetch in the MPT3COMMAND case in _ctl_ioctl_main in drivers/scsi/mpt3sas/mpt3sas_ctl.c,"** DISPUTED ** An issue was discovered in the MPT3COMMAND case in _ctl_ioctl_main in drivers/scsi/mpt3sas/mpt3sas_ctl.c in the Linux kernel through 5.1.5. It allows local users to cause a denial of service or possibly have unspecified other impact by changing the value of ioc_number between two kernel reads of that value, aka a ""double fetch"" vulnerability. NOTE: a third party reports that this is unexploitable because the doubly fetched value is not used.",LOW,,"['http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00039.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00040.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-06/msg00048.html', 'https://access.redhat.com/security/cve/CVE-2019-12456', 'https://bugzilla.redhat.com/show_bug.cgi?id=1717182', 'https://git.kernel.org/pub/scm/linux/kernel/git/mkp/scsi.git/commit/?h=5.3/scsi-queue&id=86e5aca7fa2927060839f3e3b40c8bd65a7e8d1e', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MDURACJVGIBIYBSGDZJTRDPX46H5WPZW/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OBJHGQXA4PQ5EOGCOXEH3KFDNVZ2I4X7/', 'https://lkml.org/lkml/2019/5/29/1164', 'https://support.f5.com/csp/article/K84310302', 'https://support.f5.com/csp/article/K84310302?utm_source=f5support&amp;utm_medium=RSS']",2019-05-30T14:29:00Z,2020-08-24T17:37:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:L/Au:N/C:C/I:C/A:C,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.2,7.8,CVSS:3.0/AV:L/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,6.2,,,,
CVE-2019-16229,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-16229,kernel: null pointer dereference in drivers/gpu/drm/amd/amdkfd/kfd_interrupt.c,"** DISPUTED ** drivers/gpu/drm/amd/amdkfd/kfd_interrupt.c in the Linux kernel 5.2.14 does not check the alloc_workqueue return value, leading to a NULL pointer dereference. NOTE: The security community disputes this issues as not being serious enough to be deserving a CVE id.",LOW,['CWE-476'],"['https://access.redhat.com/security/cve/CVE-2019-16229', 'https://bugzilla.suse.com/show_bug.cgi?id=1150469#c3', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-16229', 'https://lkml.org/lkml/2019/9/9/487', 'https://security.netapp.com/advisory/ntap-20191004-0001/', 'https://ubuntu.com/security/notices/USN-4284-1', 'https://ubuntu.com/security/notices/USN-4285-1', 'https://ubuntu.com/security/notices/USN-4287-1', 'https://ubuntu.com/security/notices/USN-4287-2', 'https://usn.ubuntu.com/4284-1/', 'https://usn.ubuntu.com/4285-1/', 'https://usn.ubuntu.com/4287-1/', 'https://usn.ubuntu.com/4287-2/']",2019-09-11T16:15:00Z,2020-05-04T17:41:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:M/Au:N/C:N/I:N/A:C,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,4.7,4.1,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,4.1,,,,
CVE-2019-16230,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-16230,kernel: null pointer dereference in drivers/gpu/drm/radeon/radeon_display.c,"** DISPUTED ** drivers/gpu/drm/radeon/radeon_display.c in the Linux kernel 5.2.14 does not check the alloc_workqueue return value, leading to a NULL pointer dereference. NOTE: A third-party software maintainer states that the work queue allocation is happening during device initialization, which for a graphics card occurs during boot. It is not attacker controllable and OOM at that time is highly unlikely.",LOW,['CWE-476'],"['https://access.redhat.com/security/cve/CVE-2019-16230', 'https://bugzilla.suse.com/show_bug.cgi?id=1150468', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-16230', 'https://lkml.org/lkml/2019/9/9/487', 'https://security.netapp.com/advisory/ntap-20191004-0001/']",2019-09-11T16:15:00Z,2020-05-04T19:09:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:M/Au:N/C:N/I:N/A:C,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,4.7,4.7,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,4.7,,,,
CVE-2019-16231,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-16231,kernel: null-pointer dereference in drivers/net/fjes/fjes_main.c,"drivers/net/fjes/fjes_main.c in the Linux kernel 5.2.14 does not check the alloc_workqueue return value, leading to a NULL pointer dereference.",LOW,['CWE-476'],"['http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00035.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00039.html', 'https://access.redhat.com/security/cve/CVE-2019-16231', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-16231', 'https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id=85ac30fa2e24f628e9f4f9344460f4015d33fd7d', 'https://linux.oracle.com/cve/CVE-2019-16231.html', 'https://linux.oracle.com/errata/ELSA-2020-5533.html', 'https://lkml.org/lkml/2019/9/9/487', 'https://lore.kernel.org/lkml/CADJ_3a8WFrs5NouXNqS5WYe7rebFP+_A5CheeqAyD_p7DFJJcg@mail.gmail.com/', 'https://security.netapp.com/advisory/ntap-20191004-0001/', 'https://ubuntu.com/security/notices/USN-4225-1', 'https://ubuntu.com/security/notices/USN-4225-2', 'https://ubuntu.com/security/notices/USN-4226-1', 'https://ubuntu.com/security/notices/USN-4227-1', 'https://ubuntu.com/security/notices/USN-4227-2', 'https://ubuntu.com/security/notices/USN-4904-1', 'https://usn.ubuntu.com/4225-1/', 'https://usn.ubuntu.com/4225-2/', 'https://usn.ubuntu.com/4226-1/', 'https://usn.ubuntu.com/4227-1/', 'https://usn.ubuntu.com/4227-2/']",2019-09-11T16:15:00Z,2020-05-04T20:22:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:M/Au:N/C:N/I:N/A:C,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,4.7,4.1,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,4.1,,,,
CVE-2019-16232,linux-libc-dev,5.10.120-1,debian,https://avd.aquasec.com/nvd/cve-2019-16232,kernel: null-pointer dereference in drivers/net/wireless/marvell/libertas/if_sdio.c,"drivers/net/wireless/marvell/libertas/if_sdio.c in the Linux kernel 5.2.14 does not check the alloc_workqueue return value, leading to a NULL pointer dereference.",LOW,['CWE-476'],"['http://lists.opensuse.org/opensuse-security-announce/2019-10/msg00064.html', 'http://lists.opensuse.org/opensuse-security-announce/2019-11/msg00010.html', 'https://access.redhat.com/security/cve/CVE-2019-16232', 'https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-16232', 'https://linux.oracle.com/cve/CVE-2019-16232.html', 'https://linux.oracle.com/errata/ELSA-2020-5804.html', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/LYIFGYEDQXP5DVJQQUARQRK2PXKBKQGY/', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/YWWOOJKZ4NQYN4RMFIVJ3ZIXKJJI3MKP/', 'https://lkml.org/lkml/2019/9/9/487', 'https://security.netapp.com/advisory/ntap-20191004-0001/', 'https://ubuntu.com/security/notices/USN-4284-1', 'https://ubuntu.com/security/notices/USN-4285-1', 'https://ubuntu.com/security/notices/USN-4287-1', 'https://ubuntu.com/security/notices/USN-4287-2', 'https://ubuntu.com/security/notices/USN-4904-1', 'https://usn.ubuntu.com/4284-1/', 'https://usn.ubuntu.com/4285-1/', 'https://usn.ubuntu.com/4287-1/', 'https://usn.ubuntu.com/4287-2/']",2019-09-11T16:15:00Z,2020-05-04T20:18:00Z,sha256:80089f9cc4cdde32ff632c4a1f1f602c9679d6b4fda522a38b432055009ea3c1,debian,Debian Security Tracker,https://salsa.debian.org/security-tracker-team/security-tracker,AV:L/AC:M/Au:N/C:N/I:N/A:C,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,4.7,4.1,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:N/I:N/A:H,4.1,,,,
